ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeTracked,Task,Order,Stimulus,SearchOrCount
sigrid1,4,46,9556,9580,26,350.1,308.70000000000005,210.7,358.29999999999995,180.21,113.12,FALSE,LEFT,2.99,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,47,9836,9858,24,192.4,368.20000000000005,275.4,308.79999999999995,145.23,89.63,FALSE,RIGHT,2.16,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,48,10138,10170,34,268.1,291.20000000000005,389.9,68.39999999999998,320.64,165.76,FALSE,DOWN,5.63,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,49,10438,10458,22,390.4,73.60000000000002,468,74.5,103.59,64.58,FALSE,RIGHT,1.5,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,50,10580,10612,34,473,75.60000000000002,678.7,142.10000000000002,219.26,124.99,FALSE,RIGHT,4.31,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,51,10836,10864,30,671.8,133.20000000000005,866.9,138.20000000000005,225.29,126.8,FALSE,RIGHT,3.88,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,52,11020,11066,48,862.2,131.39999999999998,413.6,418.9,411.03,236.84,FALSE,LEFT,11.28,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,53,11166,11222,58,418.3,418.9,276.3,866.2,378.85,202.11,FALSE,UP,11.67,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,54,11450,11470,22,271.3,861.5,209,929.7,162.02,99.89,FALSE,UP,2.18,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,55,11768,11790,24,185.4,947.1,303.7,980.6,169.11,104.66,FALSE,RIGHT,2.56,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,56,12020,12056,38,306.7,984.1,403.1,865.5,182.07,97.35,FALSE,DOWN,3.69,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,59,12806,12862,58,818.9,552.4,467.3,879.9,384.61,197.6,FALSE,UP,11.25,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,60,13142,13178,38,472.5,877,740.9,966.5,288.36,161.09,FALSE,RIGHT,6.16,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,61,13526,13690,166,736.4,976.4,693.8,1013.5,1769.12,462.91,TRUE,UP,1.34,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,62,13800,13832,34,688,1018.1,935.2,1038.1,288.45,154.59,FALSE,RIGHT,5.31,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,63,14106,14158,54,921,1041.7,1072.2,670.2,552.25,208.61,FALSE,DOWN,10.28,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,64,14400,14424,26,1074.1,658.6,937.2,659,196.58,110.64,FALSE,LEFT,2.89,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,65,14670,14688,20,922.2,666.1,857.6,685.5,108.71,71.96,FALSE,LEFT,1.46,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,66,14834,14850,18,864,676.7,911.1,648.6,97.84,64.25,FALSE,RIGHT,1.24,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,67,15420,15508,90,892.5,647.5,1535.9,861.7,339.34,192.64,FALSE,RIGHT,14.35,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,68,15728,15752,26,1538.3,860.6,1387.3,890.9,229.19,121.34,FALSE,LEFT,3.16,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,69,15986,16024,40,1384.4,872.9,1464.3,1018.4,195.87,102.94,FALSE,UP,4.12,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,70,16354,16400,48,1458.1,1020.8,1619.9,610,492.86,242.63,FALSE,DOWN,10.9,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,71,16712,16748,38,1625,611.5,1668.9,436.70000000000005,234.33,123.6,FALSE,DOWN,4.35,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,72,16920,16992,74,1675.6,436.9,1675.6,436.9,12.56,12.56,TRUE,NA,0,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,73,17150,17196,48,1662.5,433.70000000000005,1088.8,270.1,417.17,249.93,FALSE,LEFT,11.9,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,74,17248,17282,36,1662.5,433.70000000000005,1088.8,270.1,0,NA,TRUE,LEFT,12.21,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,75,17324,17342,20,1662.5,433.70000000000005,1088.8,270.1,0,NA,TRUE,LEFT,12.21,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,76,17418,17450,34,1088.5,268.29999999999995,1196.6,148.20000000000005,202.48,102.37,FALSE,DOWN,3.54,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,77,17728,17764,38,1193.9,149.20000000000005,1263.9,300,170.17,98.65,FALSE,UP,3.79,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,78,17960,17992,34,1269.2,296.5,1225.1,417.20000000000005,169.89,92.29,FALSE,UP,3.06,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,79,18140,18182,44,1219.5,415,1071.8,659.7,296.93,160.38,FALSE,UP,6.89,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,80,18394,18428,36,1078.5,664.2,1229.6,818,245.26,141.21,FALSE,UP,5.11,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,81,18708,18730,24,1222.2,834.6,1229.7,747.2,139.36,94.76,FALSE,DOWN,2.29,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,82,18928,18970,44,1231.7,740.5,967.7,467.4,392.59,203.74,FALSE,DOWN,8.88,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,83,19126,19158,34,970.5,464.6,1254.8,414.29999999999995,327.94,174.99,FALSE,RIGHT,5.96,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,84,19402,19540,140,1250.4,399.70000000000005,781.7,447.70000000000005,857.49,370.96,TRUE,LEFT,9.67,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,85,19786,19812,28,787,444.70000000000005,662.8,456.70000000000005,171.4,91.14,FALSE,LEFT,2.59,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,86,20022,20046,26,660.8,449.4,487.7,456.5,223.53,135.34,FALSE,LEFT,3.56,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,87,20320,20342,24,462.1,441.4,400.3,324.79999999999995,201.18,128.13,FALSE,DOWN,3.1,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,4,88,20620,20664,46,384.8,299.1,467.6,634.5,333.47,184.73,FALSE,UP,8.47,LEFT,Visual foraging,1,droplets.jpg,Search
sigrid1,5,1,266,312,48,424.7,502.79999999999995,415.5,255.29999999999995,302.45,139.91,FALSE,DOWN,6.02,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,2,428,474,48,414.6,255.10000000000002,720.1,702.6,488.93,267.1,FALSE,UP,12.73,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,3,626,650,26,717.8,698.1,622.5,803.8,227.58,132.33,FALSE,UP,3.43,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,4,964,1016,54,603,818.2,1122.7,757.4,435.46,225.21,FALSE,RIGHT,11.09,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,5,1208,1256,50,1130.7,752.4,934.4,293.70000000000005,455.57,244.3,FALSE,DOWN,12.21,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,6,1472,1504,34,948.4,291.70000000000005,634.4,211.70000000000005,377.3,196.41,FALSE,LEFT,6.62,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,7,1688,1738,52,628.7,206.79999999999995,513.6,261.5,177.8,94.47,TRUE,LEFT,2.64,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,8,1860,1910,52,514,248.60000000000002,144.3,647.1,436.45,241.88,FALSE,UP,12.19,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,9,2126,2162,38,153.6,632.8,454.9,485.6,369.27,188.82,FALSE,RIGHT,7.1,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,10,2460,2512,54,452.4,485.70000000000005,906.1,453.29999999999995,393.31,183.26,FALSE,RIGHT,9.38,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,11,2796,2824,30,924.3,457,721.8,360.79999999999995,306.13,161.76,FALSE,LEFT,4.81,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,12,3074,3092,20,716.2,349.1,644.9,291,152.81,95.68,FALSE,LEFT,2.02,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,13,3258,3282,26,647.3,288,775.4,245.79999999999995,184.27,103.75,FALSE,RIGHT,2.78,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,14,3420,3448,30,761.7,243.39999999999998,547.1,241.5,253.17,143.05,FALSE,LEFT,4.31,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,15,3782,3814,34,565.2,232.10000000000002,287.8,244.5,289.55,162.38,FALSE,LEFT,5.48,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,16,4156,4176,22,279.2,239.89999999999998,332.7,302.29999999999995,122.69,77.23,FALSE,UP,1.81,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,17,4390,4448,60,328.8,297.70000000000005,318.2,831.1,418.62,222.28,FALSE,UP,13.24,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,18,4632,4668,38,329.8,823.9,683.4,845.1,346.9,194.79,FALSE,RIGHT,7.43,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,19,4820,4882,64,686.2,845.6,1539.1,520.5,581.69,316.42,FALSE,RIGHT,19.3,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,20,5024,5074,52,1553.3,511.29999999999995,912.2,874.8,540.74,312.36,FALSE,LEFT,16.05,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,21,5254,5298,46,910.6,871.6,423.9,909.2,416.24,225.1,FALSE,LEFT,10.34,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,22,5450,5536,88,427.4,904,1320.7,404.29999999999995,713.9,460.34,TRUE,RIGHT,22.24,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,23,5616,5650,36,427.4,904,1320.7,404.29999999999995,0,NA,TRUE,RIGHT,21.34,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,24,5730,5750,22,1363.4,334.29999999999995,1461.4,299.70000000000005,156.35,91.63,FALSE,RIGHT,2.09,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,25,6026,6082,58,1453.7,295.1,954.7,492.70000000000005,406.54,210.74,FALSE,LEFT,11.14,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,26,6286,6318,34,943.6,492.79999999999995,1149.2,508.1,231.64,124.95,FALSE,RIGHT,4.28,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,27,6474,6494,22,1138.1,506.1,1039,485.79999999999995,148.63,93.36,FALSE,LEFT,2.11,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,28,6668,6678,12,1031.2,478.5,1057.3,497.29999999999995,64.78,54.18,FALSE,RIGHT,0.72,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,29,7218,7226,10,1051.1,501.29999999999995,1031.1,495.6,44.87,38.74,FALSE,NA,0.44,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,30,7348,7424,78,1033.9,498.1,1337.3,511,399.04,170.41,FALSE,RIGHT,6.23,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,31,7542,7712,172,1353.4,500.9,1374.6,503,910.53,245.16,TRUE,NA,0.43,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,32,7766,7812,48,1372.5,508.5,972.6,485.79999999999995,321.4,169.85,FALSE,LEFT,8.2,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,33,7990,8006,18,990.1,475.9,1052.5,485.29999999999995,102.81,67.87,FALSE,RIGHT,1.31,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,34,8638,8642,6,1038.7,483.79999999999995,1030.6,487.29999999999995,33.77,31.89,FALSE,NA,0.19,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,35,9858,9874,18,1043,495.4,988.3,502.20000000000005,88.48,57.78,FALSE,LEFT,1.15,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,36,10038,10070,34,1002,487.9,687.5,524.5,335.65,193.47,FALSE,LEFT,6.62,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,37,10314,10336,24,685.2,517.2,695.6,597.8,124.76,85.73,FALSE,UP,2.07,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,38,10686,10732,48,694.1,610.1,1037.3,494.70000000000005,390.12,182.52,FALSE,RIGHT,7.74,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,39,13644,13670,28,1029,511,871.1,432.9,236.15,137.79,FALSE,LEFT,3.82,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,40,13758,13764,8,866.3,400.20000000000005,874.7,417.20000000000005,48.05,42.89,FALSE,NA,0.46,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,41,13958,13982,26,881.6,430.4,1024.6,518.2,256.65,142.6,FALSE,RIGHT,3.7,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,42,15398,15406,10,1023,496.9,1012.7,475.6,52.21,43.32,FALSE,DOWN,0.58,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,43,16300,16310,12,1015.8,471.1,1046.4,479.29999999999995,57.86,46.06,FALSE,RIGHT,0.67,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,44,17792,17848,58,1015.9,455,1031.9,479.20000000000005,75.62,37.35,FALSE,UP,0.69,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,45,17904,17982,80,1032.8,481.6,1032.3,484.5,57.81,30.76,FALSE,NA,0.07,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,46,18006,18022,18,1034.6,484.6,1014.5,455.70000000000005,77.16,47,FALSE,DOWN,0.84,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,47,18906,18946,42,1030,471.20000000000005,1023.6,448.4,139.49,72.49,FALSE,DOWN,0.59,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,48,18984,19004,22,1030,468.5,1022.7,462,92.1,52.67,FALSE,NA,0.22,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,49,19042,19322,282,1029.2,473.70000000000005,1030.9,478.6,174.47,64.93,FALSE,NA,0.13,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,50,19356,19410,56,1026.6,478.70000000000005,1027.6,480.5,164.46,64.88,FALSE,NA,0.05,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,51,19438,19918,482,1028.7,479.70000000000005,1037,473.79999999999995,182.32,63.86,FALSE,NA,0.23,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,52,19948,20120,174,1035.8,473.1,1037.1,474.1,195.13,81.78,FALSE,NA,0.04,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,53,20230,20246,18,1035.7,467.1,1058.8,503.5,93.67,55.7,FALSE,UP,1.03,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,54,20990,21010,22,1057.8,492.20000000000005,1058.8,489.5,47.09,29.53,FALSE,NA,0.07,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,5,55,21036,21082,48,1060.5,491.1,1037.2,459,85.55,40.06,FALSE,DOWN,0.94,LEFT,Visual foraging,1,birds.jpg,Search
sigrid1,6,1,32,78,48,685.1,392.20000000000005,736.5,654.2,323.06,141.4,FALSE,UP,6.72,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,2,478,500,24,710.8,627.7,602.7,622.1,156.12,95.44,FALSE,LEFT,2.28,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,3,626,672,48,601.3,630.5,580.6,972.9,389.86,192.34,FALSE,UP,8.96,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,4,862,916,56,592.1,931.7,846.6,491.20000000000005,541.32,240.49,FALSE,DOWN,12.59,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,5,1124,1160,38,860.2,436.6,686.8,228.79999999999995,282.26,161.42,FALSE,DOWN,6.16,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,6,1454,1472,20,678,217.60000000000002,594,248.39999999999998,134.12,87.88,FALSE,LEFT,1.84,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,7,1734,1762,30,588.9,232.10000000000002,385.7,237.39999999999998,254.46,133.77,FALSE,LEFT,4.04,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,8,1962,1988,28,394.7,209,203.6,142.70000000000005,259.71,141.4,FALSE,LEFT,3.99,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,9,2204,2232,30,205.5,115.39999999999998,355.5,123.10000000000002,182.24,95.63,FALSE,RIGHT,2.87,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,10,2832,2866,36,338.2,70.5,544.7,88,215.99,113.62,FALSE,RIGHT,4.01,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,11,2890,3028,140,516.6,70.60000000000002,517.4,43.200000000000045,73.93,31.64,FALSE,DOWN,0.61,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,12,3088,3108,22,509.2,34.5,450.8,26.299999999999955,136.34,76.91,FALSE,LEFT,1.14,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,13,3198,3228,32,448.2,18.200000000000045,452.4,16.299999999999955,63.18,31.97,FALSE,NA,0.09,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,14,3368,3400,34,449.7,7.7000000000000455,723.6,82.60000000000002,286.73,163.42,FALSE,RIGHT,5.57,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,15,3608,3642,36,722.1,81.39999999999998,565.3,141,190.68,102.04,FALSE,LEFT,3.37,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,16,3684,3704,22,542.6,143.5,624.9,233.70000000000005,226.57,117.66,FALSE,UP,2.66,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,17,3848,3872,26,621.2,241.79999999999995,454.5,258.70000000000005,223.12,128.06,FALSE,LEFT,3.36,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,18,4244,4266,24,447.2,273.1,345.1,310.5,143.49,90.84,FALSE,LEFT,2.21,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,19,4480,4504,26,345,311.70000000000005,293.8,449.70000000000005,236.09,136.16,FALSE,UP,3.49,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,20,4842,4856,16,296.6,460,279.6,507.20000000000005,97.47,72.58,FALSE,UP,1.22,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,21,5026,5048,24,282.1,519.9,180.8,578.3,163.73,107.42,FALSE,LEFT,2.49,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,22,5300,5334,36,163.3,577.6,185.3,746.3,214.03,117.52,FALSE,UP,4.28,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,23,5616,5640,26,188.3,741.3,303.2,792.5,173.61,101.82,FALSE,RIGHT,2.68,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,24,5920,5956,38,300.8,792.4,499.3,686.1,280.48,154.52,FALSE,RIGHT,4.94,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,25,6350,6370,22,502.8,687.4,569.9,720.3,121.37,71.54,FALSE,RIGHT,1.65,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,26,6638,6662,26,571.6,722.7,558.3,851,202.55,129.48,FALSE,UP,3.38,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,27,6860,6886,28,572.4,858.7,433.4,972.1,266.69,149.53,FALSE,UP,4.18,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,28,7208,7234,28,410.8,973,556.7,1014.6,202.45,114.82,FALSE,RIGHT,3.26,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,29,7592,7622,32,553.5,1019.9,659.7,865.8,297.05,148.26,FALSE,DOWN,4.66,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,30,7820,7848,30,666.3,864.8,713.1,697.2,302.89,151.55,FALSE,DOWN,4.52,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,31,8086,8104,20,714.3,709.4,759,744.6,95.6,62.03,FALSE,RIGHT,1.32,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,32,8326,8354,30,757.2,743.7,828.4,600.2,229.21,131.24,FALSE,DOWN,4.02,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,33,8632,8658,28,811.7,615.6,863.6,761.4,244.62,145.61,FALSE,UP,3.96,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,34,8856,8892,38,865.6,770.5,936.2,954.8,243.27,134.01,FALSE,UP,5.1,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,35,9194,9214,22,943.9,956.3,948.4,1009.6,101.73,65.79,FALSE,UP,1.42,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,36,9752,9790,40,924.2,1019.2,1137.8,783.4,415.63,202.79,FALSE,DOWN,7.71,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,37,10124,10156,34,1140.6,791.4,1285.1,858.9,201.03,103.74,FALSE,RIGHT,3.5,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,38,10790,10962,174,1291.6,847,1432.3,796.2,1180.11,308.92,TRUE,RIGHT,3.18,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,39,11304,11350,48,1436.9,804.3,1563.9,631.8,298.83,121.67,FALSE,DOWN,5.07,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,40,11898,11940,44,1548.6,621.6,1609.1,398.20000000000005,240.97,134.45,FALSE,DOWN,5.59,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,41,12424,12446,24,1607.7,390.20000000000005,1477.3,332.9,205.59,117.87,FALSE,LEFT,2.86,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,42,12704,12730,28,1483,321.70000000000005,1270.8,366,279.57,153.2,FALSE,LEFT,4.32,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,43,12946,12970,26,1278.5,357.9,1209.3,240.5,220.74,121.93,FALSE,DOWN,3.13,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,44,13318,13344,28,1201.5,246.39999999999998,1030.9,248,230.61,123.25,FALSE,LEFT,3.42,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,45,13614,13638,26,1035.7,239.5,880.8,264.4,210.22,121.01,FALSE,LEFT,3.18,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,46,13974,13996,24,882.6,257.9,912.4,156.79999999999995,164.32,100.12,FALSE,DOWN,2.45,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,47,14256,14284,30,899.8,150.39999999999998,1081.8,116.89999999999998,219.95,120.12,FALSE,RIGHT,3.68,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,48,14672,14712,42,1065.6,123.39999999999998,768.9,154.39999999999998,283.51,140.59,FALSE,LEFT,5.93,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,49,14986,15008,24,766,144.79999999999995,629.8,208.89999999999998,215.34,128.07,FALSE,LEFT,3.1,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,50,15254,15274,22,616.7,216.70000000000005,703,302,191.32,120.51,FALSE,UP,2.68,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,51,15506,15532,28,720.8,302.70000000000005,612.8,369.9,180.95,98.23,FALSE,LEFT,2.74,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,52,15936,15978,44,606.6,376.9,155.4,264.79999999999995,382.46,211.94,FALSE,LEFT,9.32,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,53,16380,16418,40,163,267.9,558.1,405.9,413.57,213.44,FALSE,RIGHT,8.49,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,54,16860,16888,30,594.1,408.9,735.5,268.20000000000005,282.54,150.09,FALSE,DOWN,4.47,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,55,17036,17060,26,712.6,265.4,741.6,380.1,187.77,110.44,FALSE,UP,2.84,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,56,17280,17330,52,741.9,381.79999999999995,574.8,144.79999999999995,347.58,150.06,FALSE,DOWN,6.57,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,57,17660,17710,52,561.9,131.79999999999995,177.8,218.60000000000002,374.85,226.05,FALSE,LEFT,7.72,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,58,17932,18022,92,188.2,220.39999999999998,79.3,97.20000000000005,378.5,120.85,FALSE,DOWN,3.46,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,59,18176,18202,28,65.1,110.89999999999998,128.2,310.29999999999995,297.8,168.18,FALSE,UP,4.71,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,60,18478,18498,22,130.7,319.4,54.3,402.20000000000005,167.6,111.31,FALSE,UP,2.45,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,61,18668,18712,46,51.4,417.70000000000005,106.3,748.7,328.52,180.26,FALSE,UP,8.23,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,62,18884,18916,34,112.3,734.7,51.8,617.5,174.03,97.46,FALSE,DOWN,3.18,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,63,19224,19260,38,55.9,617.6,52,795.2,212.92,116.11,FALSE,UP,4.46,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,64,19544,19586,44,72.8,782.9,162.7,967.6,215.49,116.77,FALSE,UP,5.06,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,65,19908,19924,18,163.8,955,88.2,962.5,113.65,82.58,FALSE,LEFT,1.52,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,66,20232,20320,90,55.7,980,1508.3,985,526.59,349.34,FALSE,RIGHT,28.97,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,67,20502,20524,24,1504.6,975.9,1369.3,976,199.88,113.25,FALSE,LEFT,2.76,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,6,68,20874,20914,42,1351.1,981.7,1562.5,945.9,282.92,129.18,FALSE,RIGHT,4.39,LEFT,Visual foraging,1,eggs.jpg,Count
sigrid1,7,1,334,412,80,1517.9,976.1,782.3,306.70000000000005,633.82,299.55,FALSE,DOWN,22.4,LEFT,Visual foraging,1,dolphins.jpg,Count
sigrid1,7,2,560,584,26,782.4,304.79999999999995,668.8,175.79999999999995,289.56,144.48,FALSE,DOWN,3.82,LEFT,Visual foraging,1,dolphins.jpg,Count
sigrid1,7,3,720,758,40,681,163.70000000000005,581.9,392.70000000000005,289.79,145.5,FALSE,UP,5.82,LEFT,Visual foraging,1,dolphins.jpg,Count
